Price,Close,High,Low,Open,Volume,EMA_20,EMA_30
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,,
Date,,,,,,,
2024-04-22,156.66380310058594,157.8887470460589,154.39245733159595,154.73959818531318,17243900,153.56902189064252,151.65670041232212
2024-04-23,158.61776733398438,159.17320482443998,156.67868511083336,157.29859572688406,16115400,154.0498547900084,152.10580150404226
2024-04-24,159.7881622314453,160.07579409050834,157.52672957451733,157.79452005672,19485700,154.59636026062145,152.60143768000376
2024-04-25,156.66380310058594,156.99111771205838,151.5240087112432,152.11118330694745,36197800,154.7932595787133,152.86352577165422
2024-04-26,172.27560424804688,174.98336898375777,170.00424377672272,174.55687783860714,56500800,156.4582447853165,154.1159179314215
2024-04-29,166.53277587890625,169.9844489623467,165.6996196730562,169.37941561736457,35914600,157.41772393708695,154.91700554093666
2024-04-30,163.29934692382812,168.4867551471498,163.16048753981406,166.01704073614675,29420800,157.97787850725277,155.45780175918773
2024-05-01,164.22174072265625,167.435347128867,163.55718333579432,164.82675885285875,25223200,158.5725320515769,156.0232171761857
2024-05-02,167.0882110595703,167.15763316888362,164.34076335645463,165.3127788285818,17041100,159.38354909995724,156.7370877493073
2024-05-03,167.61390686035156,168.4669044194832,163.63655091315763,168.15941606035406,22767100,160.16739269618526,157.438818014536
2024-05-06,168.4470672607422,168.51648937712937,166.52286236048758,167.84203391720374,15147900,160.95593313090495,158.1490276433235
2024-05-07,171.57142639160156,172.05744178921032,168.6156966526549,168.73471465429893,21102400,161.96693248906655,159.01498885288984
2024-05-08,169.76625061035156,170.50914449343335,169.13344534939293,169.35958560121642,14569900,162.7097246910937,159.70861864369385
2024-05-09,170.1828155517578,171.03581312539094,168.54624252032085,169.75630919767335,11937700,163.42144763020457,160.38437328292378
2024-05-10,168.9033203125,169.9447731797989,166.542710965764,168.3082151987125,18740500,163.94353074280414,160.9339827687029
2024-05-13,169.5083465576172,169.55794243198238,164.4102024443166,164.49649956840275,19648600,164.47351320135778,161.48716752927803
2024-05-14,170.5299530029297,171.37303743880275,169.0322545020579,170.19272528239466,18729500,165.05031699198366,162.07057304370716
2024-05-15,172.46405029296875,172.62869887074024,170.62910931804728,170.89691486852678,20958200,165.75638683017272,162.74111996301437
2024-05-16,174.00146484375,174.90405833876795,172.632712486261,173.17823685877386,17247300,166.5416323552753,163.46759382628764
2024-05-17,175.8463134765625,176.0496459691569,173.55512632443157,174.12049205523587,16546400,167.4277924620646,164.26622090049892
2024-05-20,177.00680541992188,178.48466265163466,175.78186142963906,175.86616079860352,17495100,168.34007941043194,165.08819409530042
2024-05-21,178.07797241210938,178.35570625422778,175.86613587151786,176.94725620707922,14706000,169.2674977915441,165.9262443092881
2024-05-22,176.55052185058594,177.39558886312173,175.3404552653416,176.9472585425037,16189400,169.96111913050046,166.611681570017
2024-05-23,173.63446044921875,178.4449723006055,173.11869064149997,177.3241691995632,14928400,170.3109611608546,167.0647640783526
2024-05-24,174.89413452148438,175.8602022040112,173.77333134600494,175.08258975996702,11403600,170.74745386186694,167.56988475210306
2024-05-28,176.5703887939453,177.05638904174003,174.24943189308095,174.30895602656926,15655300,171.30201909349344,168.15056243222193
2024-05-29,175.9553985595703,176.77864155851663,174.82468235965712,175.3702066522763,15023800,171.74519809026268,168.65410024688958
2024-05-30,172.1466827392578,175.2511997081057,171.8193681430775,175.2511997081057,18826300,171.7834347235003,168.879428149623
2024-05-31,172.54342651367188,172.9996721952252,169.57776904543667,171.987973957489,28085200,171.85581489399283,169.115815140852
2024-06-03,172.9996795654297,174.42795593025005,171.04572025168727,172.4640834958897,20742800,171.96475438651063,169.36638703921187
2024-06-04,173.7039031982422,173.76341219053094,171.80945289286282,173.02943263838765,14066600,172.13038760667553,169.64622679140737
2024-06-05,175.6281280517578,176.52079330707764,173.8626086499177,175.09748091903896,15233900,172.46350574430244,170.03215590497837
2024-06-06,176.897705078125,177.254774209712,175.76698868385571,175.98518330387392,14255800,172.88581044276174,170.4750945613104
2024-06-07,174.51722717285156,177.95897199710214,174.35852642870182,177.00679780127567,14716300,173.04118346467507,170.7358773104421
2024-06-10,175.39105224609375,177.21814212272997,173.15683463501722,175.2123069582935,17099800,173.26498049147685,171.03621117725834
2024-06-11,176.9401092529297,177.1387033456811,174.20939881026297,176.4734048014969,14402400,173.61499275447235,171.41710782730166
2024-06-12,178.30050659179688,180.80283475231414,176.5329932904122,178.48917629561194,18600400,174.06123216755086,171.86119807017235
2024-06-13,175.5002899169922,177.2578636150496,175.42084924647273,176.59256504517768,15956900,174.19828528654529,172.09597818932204
2024-06-14,177.1188201904297,177.4762955793336,174.61849249994808,174.61849249994808,12361600,174.47643146786763,172.42003251197417
2024-06-17,177.52598571777344,178.6579888319184,175.25205508692207,175.73860839234462,15272900,174.76686520595388,172.74944884783218
2024-06-18,175.2123260498047,177.65507757085592,174.38814608970333,177.53590898208495,15640300,174.8092900482254,172.90834415118525
2024-06-20,176.46347045898438,177.48624437320683,175.22223850951465,175.4704848994086,16753200,174.96683103972623,173.1377071387852
2024-06-21,178.99557495117188,181.2317773833446,176.81100970851344,177.2380013862429,58903200,175.3505209360544,173.51563409442306
2024-06-24,179.52186584472656,180.8028257957206,178.96579631477127,180.0084342593166,18198300,175.74779187973746,173.9031329170233
2024-06-25,184.2782745361328,184.4470802745661,179.8346577931755,179.8743857032529,18797000,176.56021879939416,174.57249689244972
2024-06-26,184.06973266601562,184.6258021681959,182.6994228647164,182.90794135215523,13375700,177.27541059621527,175.18522178106687
2024-06-27,185.54928588867188,186.1847960531296,184.14917258593053,184.3428120466694,13025700,178.06339871930638,175.8538710783317
2024-06-28,182.13340759277344,185.27124556426605,182.03907275347092,184.41727738599292,23032400,178.45101861201752,176.25900246636022
2024-07-01,183.1959228515625,184.03995153918066,181.44825845977311,183.18598329821762,11815900,178.90291425387895,176.70654571701843
2024-07-02,185.30104064941406,185.63865211194053,181.77593879180856,182.1830665181386,12555500,179.5122596248823,177.26102926104394
2024-07-03,186.07557678222656,186.30395923485835,184.0846357435602,184.99322608088642,7409100,180.13733744939128,177.82970974628154
2024-07-05,190.61351013183594,190.9113936711906,186.00605785148252,186.00605785148252,14303400,181.13506818105267,178.6544710614786
2024-07-08,189.1438751220703,190.33446983589806,187.99202344933875,190.02267699284852,12097600,181.89781169924484,179.33120680732324
2024-07-09,189.1041717529297,191.50719498079806,188.895638119348,190.40498040731126,10198500,182.58413170435767,179.96172067478173
2024-07-10,191.30860900878906,191.95404358699406,189.2829099032315,189.41200287957565,12052900,183.4150343047797,180.6937779866532
2024-07-11,185.98622131347656,191.06037875578167,185.50959242849498,189.99787680294295,16452000,183.65990925798894,181.03522594322246
2024-07-12,185.4698486328125,187.36645475988573,184.83433845667503,185.60886601035014,14449100,183.83228443654357,181.32133063287344
2024-07-15,186.86996459960938,188.5679615098096,185.18189209088845,185.18189209088845,12186000,184.12158730921652,181.67930701782416
2024-07-16,184.19883728027344,189.00488416911568,183.82149788633873,187.6345742812237,12760100,184.1289444493172,181.841857357337
2024-07-17,181.33901977539062,183.93071271673918,180.34603420631848,183.38456762339803,17376600,183.86323733751468,181.80941622301788
2024-07-18,177.96286010742188,182.75898182555565,176.9599502206623,182.25254953030324,17877200,183.30129664893443,181.56125131233426
2024-07-19,178.1316680908203,180.69357249690094,177.6053869883984,179.10478963751945,14485900,182.8089510719712,181.33998787868822
2024-07-22,182.06390380859375,183.00723703600346,180.6240626621845,181.07091827410838,16303900,182.73799418974477,181.38669213223054
2024-07-23,182.3121795654297,183.92081154190842,182.04406918543015,182.55048643497662,23772600,182.6974404160005,181.44640099888858
2024-07-24,173.1468963623047,176.70178667242885,172.35251999389808,174.1597459293085,31250700,181.78786479183898,180.91094908685093
2024-07-25,167.97344970703125,173.97107613476282,167.86422068367688,173.02774283402505,28967900,180.47220621233348,180.07627170750774
2024-07-26,167.49681091308594,168.64867789487005,164.70156905677484,167.58619113625218,25150100,179.2364542790718,179.2646935917386
2024-07-29,169.9296417236328,170.95241574658428,168.5295282993661,169.30405590603303,13768900,178.3500911785538,178.66243218089306
2024-07-30,170.65451049804688,171.73686119528168,168.9267100520719,170.6247221413713,13681400,177.61717873279125,178.14579207232237
2024-07-31,171.93545532226562,174.6761053509935,170.51549314793866,173.69304412524224,15650200,177.0760622175031,177.74512518522195
2024-08-01,171.2403564453125,174.44769555513358,169.3139620385275,170.77365202091585,17177800,176.5202807153897,177.32546268587296
2024-08-02,167.21876525878906,169.0160818822765,165.22286970182924,167.01024677241284,18907800,175.63442210047535,176.67341769057722
2024-08-05,159.51319885253906,164.77602532120366,155.5015438795414,156.26613184716328,34907800,174.0990675054338,175.56630679780056
2024-08-06,159.4138946533203,161.21121123895858,157.02081097629605,159.81606774352016,36146500,172.70047961475632,174.52421569170508
